3.587970825265, 2.522833023547, -11.887382991128
2.891929250965, 2.150369746381, -8.742551223424
3.877290710136, 3.449207463382, -0.466915895828
1.454476091284, 3.905051849788, -5.315366162509
2.276011955495, 3.098145557710, -9.952419045400
2.646185736058, 2.492186337041, -1.399248982408
3.862717570523, 3.301228924671, -0.139289035719
1.393894910293, 4.217328383983, -4.849709274408
3.855754936027, 3.120824370478, -2.856133990302
2.586090678646, 2.948370337457, -11.736021427645
4.306505910337, 4.280449017836, -0.198175600488
1.471843880312, 3.781289478766, -7.016204009705
4.111244866144, 4.093597967919, -5.508488934205
1.165787152247, 4.844409923186, -6.334673526064
4.344729375267, 4.529526330008, -2.838241625427
1.332385141571, 4.349246252023, -4.978847527664
3.943471267703, 3.593852293902, -0.839356790834
2.968135009855, 2.414935525895, -1.398332135502
3.886435915675, 3.612376423524, -3.431490374006
1.851659629043, 3.273173842710, -3.192952991327
1.242086365182, 4.353384981113, -7.124892445424
1.595768507593, 3.477532948156, -7.934934324307
4.435568859860, 4.906719590515, -8.381040536442
1.191720698168, 4.977288409818, -11.865580012770
1.633495325172, 3.680850494333, -3.897034854474
3.838393641283, 3.389158382425, -0.517188864161
3.532990154145, 2.720805745470, -1.965615488737
3.696567974908, 2.885423388290, -2.805726597989
1.627077873426, 3.964647625052, -9.604110308954
4.535041429871, 4.828336474455, -0.153022485687
3.951195182493, 3.754787416200, -4.365599831198
3.271115870434, 2.536033199177, -1.249847246658
4.030722842644, 3.773026747617, -1.117151171489
2.158706940976, 2.835801882263, -2.425142874234
4.481063756252, 4.488670261086, -2.083292093644
2.026920833250, 2.854774311317, -4.463875373213
3.825618885031, 3.269517862524, -0.053652767116
2.991309440957, 2.684246905507, -2.553942312083
2.792058208946, 2.505007267706, -1.072459721596
2.883080884959, 2.812531495587, -7.198777968791
3.905930814967, 3.231753457552, -2.164288541763
1.160146619579, 4.512349654388, -8.858262499728
4.118771621360, 3.469618036233, -7.663734471017
2.562658356292, 2.247835503839, -7.601813509206
2.594424662810, 2.583399764898, -1.521802881206
2.799130950318, 2.498866654256, -1.058546369548
2.573402225419, 2.803341442705, -5.491945372439
2.080914568219, 3.051625816182, -3.196582540393
1.929036930899, 3.272506789665, -3.866544991728
2.899347259279, 2.753869154058, -4.995837437947
3.584214278628, 3.216507377339, -4.829323929301
3.116956997358, 2.885051233941, -7.316039964178
3.392950834569, 2.513948501633, -3.766897650619
1.987368245107, 2.732266217572, -10.231901971583
2.364250846327, 2.735488938859, -2.129369662348
4.344858960582, 4.629123293428, -6.124983329454
3.237524436631, 2.616820630723, -0.466626486427
1.394509259835, 4.058699146563, -5.265478412280
2.036628211200, 2.880221367325, -3.727105009394
4.094407143833, 4.111117611706, -7.619222316572
2.890238887041, 2.672217152944, -2.811520073868
3.585069920791, 3.020650692820, -0.503074097261
2.259142810084, 2.694364846018, -2.436206653162
1.287971232488, 4.405090817619, -5.011411083297
2.872014830137, 2.512845762712, -0.954798756518
2.079080355800, 2.885186270177, -2.887387029209
2.177226088005, 2.797207094975, -2.469629313150
4.114992924595, 3.837939233558, -0.058334428068
1.242288286291, 4.146738771418, -14.450953786361
3.958787011570, 3.877286267738, -8.758952522183
4.345092788409, 4.538883205969, -3.069776622884
3.076930755788, 2.562089545676, -0.670775448312
2.181097059355, 3.026513696276, -4.549633311624
3.519470051401, 2.835402520858, -0.291399445278
2.654168450518, 2.334998355343, -3.592406244607
3.348112772789, 2.436910797063, -5.053236720945
2.273779037397, 2.533478915410, -5.093613845830
