231	8.65808e-09
232	8.26865e-09
233	7.89203e-09
234	7.52797e-09
235	7.17621e-09
236	6.83652e-09
237	6.50864e-09
238	6.19231e-09
239	5.88728e-09
240	5.59331e-09
241	5.31013e-09
242	5.03749e-09
243	4.77515e-09
244	4.52285e-09
245	4.28035e-09
246	4.04739e-09
247	3.82374e-09
248	3.60914e-09
249	3.40336e-09
250	3.20616e-09
251	3.0173e-09
252	2.83656e-09
253	2.66369e-09
254	2.49848e-09
255	2.3407e-09
256	2.19013e-09
257	2.04655e-09
258	1.90975e-09
259	1.77952e-09
260	1.65565e-09
261	1.53794e-09
262	1.42619e-09
263	1.3202e-09
264	1.21979e-09
265	1.12477e-09
266	1.03494e-09
267	9.50141e-10
268	8.70183e-10
269	7.94898e-10
270	7.24116e-10
271	6.57673e-10
272	5.95408e-10
273	5.37164e-10
274	4.82787e-10
275	4.32127e-10
276	3.85039e-10
277	3.4138e-10
278	3.01012e-10
279	2.63799e-10
280	2.2961e-10
281	1.98317e-10
282	1.69796e-10
283	1.43926e-10
284	1.20589e-10
285	9.96713e-11
286	8.10616e-11
287	6.46525e-11
288	5.03395e-11
289	3.80214e-11
290	2.75999e-11
291	1.89801e-11
292	1.20697e-11
293	6.77949e-12
294	3.02323e-12
295	7.173e-13
296	-2.19021e-13
297	1.36305e-13
298	1.7078e-12
299	4.42275e-12
300	8.21079e-12
301	1.30042e-11
302	1.87377e-11
303	2.53482e-11
304	3.2775e-11
305	4.09598e-11
306	4.98463e-11
307	5.93805e-11
308	6.95104e-11
309	8.01862e-11
310	9.13597e-11
311	1.02985e-10
312	1.15018e-10
313	1.27417e-10
314	1.40141e-10
315	1.53151e-10
316	1.6641e-10
317	1.79883e-10
318	1.93536e-10
319	2.07336e-10
320	2.21254e-10
321	2.35259e-10
322	2.49324e-10
323	2.63422e-10
324	2.77528e-10
325	2.91618e-10
326	3.0567e-10
327	3.19661e-10
328	3.33572e-10
329	3.47384e-10
330	3.61078e-10
331	3.74637e-10
332	3.88046e-10
333	4.01289e-10
334	4.14352e-10
335	4.27222e-10
336	4.39888e-10
337	4.52337e-10
338	4.64558e-10
339	4.76543e-10
340	4.88282e-10
341	4.99766e-10
342	5.10989e-10
343	5.21943e-10
344	5.32622e-10
345	5.4302e-10
346	5.53132e-10
347	5.62954e-10
348	5.72482e-10
349	5.81712e-10
350	5.90642e-10
351	5.99269e-10
352	6.07591e-10
353	6.15607e-10
354	6.23315e-10
355	6.30715e-10
356	6.37807e-10
357	6.4459e-10
358	6.51066e-10
359	6.57234e-10
360	6.63096e-10
361	6.68653e-10
362	6.73906e-10
363	6.78859e-10
364	6.83512e-10
365	6.87868e-10
366	6.9193e-10
367	6.95701e-10
368	6.99183e-10
369	7.0238e-10
370	7.05295e-10
371	7.07931e-10
372	7.10293e-10
373	7.12384e-10
374	7.14208e-10
375	7.15769e-10
376	7.17072e-10
377	7.18119e-10
378	7.18917e-10
379	7.19469e-10
380	7.1978e-10
381	7.19854e-10
382	7.19696e-10
383	7.19311e-10
384	7.18703e-10
385	7.17878e-10
386	7.1684e-10
387	7.15593e-10
388	7.14144e-10
389	7.12496e-10
390	7.10654e-10
391	7.08624e-10
392	7.06411e-10
393	7.04018e-10
394	7.01452e-10
395	6.98716e-10
396	6.95816e-10
397	6.92757e-10
398	6.89543e-10
399	6.86179e-10
400	6.8267e-10
401	6.79021e-10
402	6.75236e-10
403	6.7132e-10
404	6.67277e-10
405	6.63113e-10
406	6.58831e-10
407	6.54436e-10
408	6.49932e-10
409	6.45324e-10
410	6.40616e-10
411	6.35812e-10
412	6.30917e-10
413	6.25934e-10
414	6.20868e-10
415	6.15722e-10
416	6.10501e-10
417	6.05209e-10
418	5.99848e-10
419	5.94424e-10
420	5.88939e-10
421	5.83398e-10
422	5.77804e-10
423	5.7216e-10
424	5.66469e-10
425	5.60736e-10
426	5.54963e-10
427	5.49154e-10
428	5.43312e-10
429	5.37439e-10
430	5.3154e-10
431	5.25616e-10
432	5.19671e-10
433	5.13708e-10
434	5.07729e-10
435	5.01737e-10
436	4.95735e-10
437	4.89725e-10
438	4.8371e-10
439	4.77692e-10
440	4.71673e-10
441	4.65656e-10
442	4.59644e-10
443	4.53637e-10
444	4.47639e-10
445	4.41652e-10
446	4.35676e-10
447	4.29716e-10
448	4.23771e-10
449	4.17845e-10
450	4.11938e-10
451	4.06053e-10
452	4.00191e-10
453	3.94355e-10
454	3.88544e-10
455	3.82761e-10
456	3.77008e-10
457	3.71285e-10
458	3.65594e-10
459	3.59937e-10
460	3.54313e-10
461	3.48726e-10
462	3.43176e-10
463	3.37663e-10
464	3.3219e-10
465	3.26756e-10
466	3.21364e-10
467	3.16013e-10
468	3.10705e-10
469	3.0544e-10
470	3.0022e-10
471	2.95045e-10
472	2.89916e-10
473	2.84833e-10
474	2.79797e-10
475	2.74809e-10
476	2.69869e-10
477	2.64977e-10
478	2.60135e-10
479	2.55343e-10
480	2.50601e-10
481	2.45909e-10
482	2.41268e-10
483	2.36678e-10
484	2.32139e-10
485	2.27653e-10
486	2.23218e-10
487	2.18835e-10
488	2.14504e-10
489	2.10227e-10
490	2.06001e-10
491	2.01828e-10
492	1.97709e-10
493	1.93641e-10
494	1.89627e-10
495	1.85666e-10
496	1.81757e-10
497	1.77901e-10
498	1.74098e-10
499	1.70348e-10
500	1.6665e-10
501	1.63005e-10
502	1.59412e-10
503	1.55872e-10
504	1.52383e-10
505	1.48946e-10
506	1.45561e-10
507	1.42227e-10
508	1.38945e-10
509	1.35713e-10
510	1.32533e-10
511	1.29402e-10
512	1.26322e-10
513	1.23292e-10
514	1.20311e-10
515	1.1738e-10
516	1.14498e-10
517	1.11664e-10
518	1.08879e-10
519	1.06141e-10
520	1.03451e-10
521	1.00808e-10
522	9.82124e-11
523	9.56629e-11
524	9.31594e-11
525	9.07016e-11
526	8.82891e-11
527	8.59213e-11
528	8.3598e-11
529	8.13186e-11
530	7.90828e-11
531	7.68902e-11
532	7.47402e-11
533	7.26325e-11
534	7.05666e-11
535	6.85421e-11
536	6.65584e-11
537	6.46152e-11
538	6.2712e-11
539	6.08483e-11
540	5.90236e-11
541	5.72377e-11
542	5.54898e-11
543	5.37796e-11
544	5.21066e-11
545	5.04704e-11
546	4.88705e-11
547	4.73063e-11
548	4.57775e-11
549	4.42835e-11
550	4.28239e-11
551	4.13983e-11
552	4.00061e-11
553	3.86469e-11
554	3.73202e-11
555	3.60256e-11
556	3.47626e-11
557	3.35307e-11
558	3.23294e-11
559	3.11584e-11
560	3.00171e-11
561	2.89051e-11
562	2.7822e-11
563	2.67671e-11
564	2.57403e-11
565	2.47409e-11
566	2.37685e-11
567	2.28228e-11
568	2.19032e-11
569	2.10093e-11
570	2.01407e-11
571	1.92969e-11
572	1.84776e-11
573	1.76822e-11
574	1.69105e-11
575	1.61618e-11
576	1.54359e-11
577	1.47324e-11
578	1.40507e-11
579	1.33907e-11
580	1.27516e-11
581	1.21333e-11
582	1.15353e-11
583	1.09572e-11
584	1.03987e-11
585	9.85939e-12
586	9.33878e-12
587	8.83663e-12
588	8.35252e-12
589	7.886e-12
590	7.43685e-12
591	7.0046e-12
592	6.589e-12
593	6.18961e-12
594	5.80605e-12
595	5.43813e-12
596	5.08537e-12
597	4.74746e-12
598	4.42412e-12
599	4.11505e-12
600	3.81981e-12
601	3.53822e-12
602	3.26979e-12
603	3.01436e-12
604	2.77161e-12
605	2.54119e-12
606	2.32277e-12
607	2.11612e-12
608	1.92099e-12
609	1.73704e-12
610	1.56395e-12
611	1.40149e-12
612	1.2494e-12
613	1.10734e-12
614	9.75134e-13
615	8.52447e-13
616	7.39138e-13
617	6.34806e-13
618	5.39271e-13
619	4.52359e-13
620	3.73661e-13
621	3.03071e-13
622	2.40349e-13
623	1.85268e-13
624	1.37527e-13
625	9.69093e-14
626	6.33011e-14
627	3.6347e-14
628	1.6002e-14
629	1.96282e-15
630	-5.99233e-15
631	-8.03612e-15
632	-4.36925e-15
633	4.84436e-15
634	1.93399e-14
635	3.90403e-14
636	6.36645e-14
637	9.30586e-14
638	1.27157e-13
639	1.65645e-13
640	2.08398e-13
641	2.55262e-13
642	3.06085e-13
643	3.60694e-13
644	4.18936e-13
645	4.8064e-13
646	5.45699e-13
647	6.13924e-13
648	6.85192e-13
649	7.59373e-13
650	8.36339e-13
651	9.15887e-13
652	9.97933e-13
653	1.08238e-12
654	1.16906e-12
655	1.25789e-12
656	1.3487e-12
657	1.44138e-12
658	1.53586e-12
659	1.63206e-12
660	1.72968e-12
661	1.82888e-12
662	1.92932e-12
663	2.03102e-12
664	2.13388e-12
665	2.23777e-12
666	2.34267e-12
667	2.44839e-12
668	2.55481e-12
669	2.66199e-12
670	2.76976e-12
671	2.87803e-12
672	2.98675e-12
673	3.09585e-12
674	3.20516e-12
675	3.31478e-12
676	3.42448e-12
677	3.53429e-12
678	3.644e-12
679	3.75372e-12
680	3.86329e-12
681	3.97266e-12
682	4.08182e-12
683	4.19064e-12
684	4.29905e-12
685	4.40709e-12
686	4.51464e-12
687	4.62171e-12
688	4.72821e-12
689	4.83401e-12
690	4.93922e-12
691	5.04368e-12
692	5.14738e-12
693	5.25031e-12
694	5.35235e-12
695	5.45356e-12
696	5.55388e-12
697	5.65318e-12
698	5.75162e-12
699	5.84893e-12
700	5.94527e-12
701	6.04049e-12
702	6.13463e-12
703	6.2276e-12
704	6.31948e-12
705	6.41014e-12
706	6.49965e-12
707	6.58783e-12
708	6.67486e-12
709	6.76064e-12
710	6.845e-12
711	6.92812e-12
712	7.00996e-12
713	7.09045e-12
714	7.16951e-12
715	7.24731e-12
716	7.3236e-12
717	7.39861e-12
718	7.4722e-12
719	7.54434e-12
720	7.61508e-12
721	7.6843e-12
722	7.7522e-12
723	7.8186e-12
724	7.88353e-12
725	7.947e-12
726	8.00905e-12
727	8.06964e-12
728	8.12867e-12
729	8.18634e-12
730	8.24245e-12
731	8.29709e-12
732	8.35027e-12
733	8.40197e-12
734	8.45219e-12
735	8.50093e-12
736	8.5482e-12
737	8.59399e-12
738	8.6383e-12
739	8.68115e-12
740	8.72252e-12
741	8.76246e-12
742	8.80097e-12
743	8.83801e-12
744	8.87358e-12
745	8.90775e-12
746	8.94049e-12
747	8.97177e-12
748	9.00165e-12
749	9.03013e-12
750	9.05724e-12
751	9.08293e-12
752	9.10724e-12
753	9.13021e-12
754	9.1517e-12
755	9.17197e-12
756	9.19081e-12
757	9.20839e-12
758	9.2246e-12
759	9.23953e-12
760	9.25312e-12
761	9.26542e-12
762	9.27647e-12
763	9.28628e-12
764	9.29476e-12
765	9.30207e-12
766	9.30812e-12
767	9.31293e-12
768	9.31655e-12
769	9.31903e-12
770	9.32027e-12
771	9.32034e-12
772	9.31929e-12
773	9.3171e-12
774	9.31383e-12
775	9.30938e-12
776	9.30381e-12
777	9.29724e-12
778	9.2896e-12
779	9.28082e-12
780	9.27103e-12
781	9.26024e-12
782	9.24846e-12
783	9.23564e-12
784	9.2218e-12
785	9.20705e-12
786	9.19132e-12
787	9.17467e-12
788	9.15709e-12
789	9.13863e-12
790	9.11915e-12
791	9.09883e-12
792	9.0777e-12
793	9.05574e-12
794	9.03291e-12
795	9.00925e-12
796	8.98475e-12
797	8.9595e-12
798	8.93334e-12
799	8.90657e-12
800	8.87902e-12
801	8.85066e-12
802	8.82166e-12
803	8.7919e-12
804	8.76144e-12
805	8.73032e-12
806	8.69857e-12
807	8.66607e-12
808	8.63299e-12
809	8.59932e-12
810	8.565e-12
811	8.53002e-12
812	8.49454e-12
813	8.45844e-12
814	8.42185e-12
815	8.38466e-12
816	8.34696e-12
817	8.3087e-12
818	8.26995e-12
819	8.23071e-12
820	8.19102e-12
821	8.15086e-12
822	8.1103e-12
823	8.06922e-12
824	8.02771e-12
825	7.98585e-12
826	7.9435e-12
827	7.90083e-12
828	7.85776e-12
829	7.81433e-12
830	7.77053e-12
831	7.72639e-12
832	7.68192e-12
833	7.63717e-12
834	7.59208e-12
835	7.54676e-12
836	7.50103e-12
837	7.45511e-12
838	7.40891e-12
839	7.36243e-12
840	7.31575e-12
841	7.26882e-12
842	7.22167e-12
843	7.17435e-12
844	7.12677e-12
845	7.07908e-12
846	7.03115e-12
847	6.98307e-12
848	6.93482e-12
849	6.88644e-12
850	6.83791e-12
851	6.7892e-12
852	6.74048e-12
853	6.6916e-12
854	6.64264e-12
855	6.59349e-12
856	6.54437e-12
857	6.4951e-12
858	6.44574e-12
859	6.39644e-12
860	6.34697e-12
861	6.29756e-12
862	6.24802e-12
863	6.19856e-12
864	6.14903e-12
865	6.09945e-12
866	6.04988e-12
867	6.00038e-12
868	5.95087e-12
869	5.90134e-12
870	5.85189e-12
871	5.80243e-12
872	5.75299e-12
873	5.70363e-12
874	5.65438e-12
875	5.60513e-12
876	5.55593e-12
877	5.50684e-12
878	5.45785e-12
879	5.40888e-12
880	5.36005e-12
881	5.31128e-12
882	5.26266e-12
883	5.21413e-12
884	5.16572e-12
885	5.11744e-12
886	5.06924e-12
887	5.02117e-12
888	4.9733e-12
889	4.92553e-12
890	4.87791e-12
891	4.83046e-12
892	4.78318e-12
893	4.736e-12
894	4.68902e-12
895	4.64218e-12
896	4.59556e-12
897	4.54909e-12
898	4.5028e-12
899	4.45667e-12
900	4.41079e-12
901	4.36508e-12
902	4.31956e-12
903	4.27424e-12
904	4.22908e-12
905	4.1842e-12
906	4.13949e-12
907	4.09498e-12
908	4.05077e-12
909	4.00668e-12
910	3.96286e-12
911	3.91924e-12
912	3.87594e-12
913	3.83279e-12
914	3.78981e-12
915	3.74712e-12
916	3.70475e-12
917	3.66259e-12
918	3.62063e-12
919	3.57893e-12
920	3.53749e-12
921	3.49627e-12
922	3.45532e-12
923	3.41462e-12
924	3.37418e-12
925	3.33396e-12
926	3.29401e-12
927	3.25445e-12
928	3.215e-12
929	3.17587e-12
930	3.13695e-12
931	3.09836e-12
932	3.06002e-12
933	3.02198e-12
934	2.98419e-12
935	2.94664e-12
936	2.90935e-12
937	2.87237e-12
938	2.83571e-12
939	2.79927e-12
940	2.76312e-12
941	2.72723e-12
942	2.69162e-12
943	2.65624e-12
944	2.62124e-12
945	2.58647e-12
946	2.55199e-12
947	2.51774e-12
948	2.48382e-12
949	2.45016e-12
950	2.41682e-12
951	2.38377e-12
952	2.35096e-12
953	2.31842e-12
954	2.2861e-12
955	2.25419e-12
956	2.22244e-12
957	2.19108e-12
958	2.15993e-12
959	2.12909e-12
960	2.09848e-12
961	2.06828e-12
962	2.03821e-12
963	2.00847e-12
964	1.97905e-12
965	1.94987e-12
966	1.92095e-12
967	1.89236e-12
968	1.864e-12
969	1.83592e-12
970	1.8082e-12
971	1.78064e-12
972	1.75343e-12
973	1.72646e-12
974	1.69974e-12
975	1.67333e-12
976	1.64716e-12
977	1.62132e-12
978	1.59567e-12
979	1.57035e-12
980	1.54531e-12
981	1.52045e-12
982	1.49592e-12
983	1.47163e-12
984	1.44766e-12
985	1.42389e-12
986	1.40037e-12
987	1.37718e-12
988	1.3542e-12
989	1.33147e-12
990	1.30901e-12
991	1.28683e-12
992	1.26488e-12
993	1.24318e-12
994	1.22172e-12
995	1.20055e-12
996	1.17964e-12
997	1.15895e-12
998	1.13844e-12
999	1.11829e-12
1000	1.09834e-12
1001	1.07866e-12
1002	1.05915e-12
1003	1.03995e-12
1004	1.02094e-12
1005	1.00215e-12
1006	9.8365e-13
1007	9.65348e-13
1008	9.4734e-13
1009	9.29517e-13
1010	9.1193e-13
1011	8.94584e-13
1012	8.7743e-13
1013	8.60545e-13
1014	8.43835e-13
1015	8.27391e-13
1016	8.11182e-13
1017	7.95158e-13
1018	7.79319e-13
1019	7.63725e-13
1020	7.48396e-13
1021	7.33253e-13
1022	7.18232e-13
1023	7.03539e-13
1024	6.88978e-13
1025	6.74695e-13
1026	6.60541e-13
1027	6.46598e-13
1028	6.32952e-13
1029	6.19418e-13
1030	6.06098e-13
1031	5.93042e-13
1032	5.80096e-13
1033	5.67391e-13
1034	5.5484e-13
1035	5.42529e-13
1036	5.30361e-13
1037	5.18403e-13
1038	5.06603e-13
1039	4.94996e-13
1040	4.83636e-13
1041	4.72368e-13
1042	4.61344e-13
1043	4.50445e-13
1044	4.39743e-13
1045	4.29267e-13
1046	4.18934e-13
1047	4.08713e-13
1048	3.9867e-13
1049	3.88873e-13
1050	3.79212e-13
1051	3.69657e-13
1052	3.60378e-13
1053	3.51162e-13
1054	3.42148e-13
1055	3.33225e-13
1056	3.24561e-13
1057	3.15974e-13
1058	3.07606e-13
1059	2.9938e-13
1060	2.91256e-13
1061	2.83326e-13
1062	2.755e-13
1063	2.67868e-13
1064	2.60328e-13
1065	2.52935e-13
1066	2.45759e-13
1067	2.3867e-13
1068	2.31692e-13
1069	2.24885e-13
1070	2.18202e-13
1071	2.11604e-13
1072	2.05231e-13
1073	1.98958e-13
1074	1.92791e-13
1075	1.86769e-13
1076	1.80883e-13
1077	1.75087e-13
1078	1.69441e-13
1079	1.63886e-13
1080	1.58532e-13
1081	1.53205e-13
1082	1.48056e-13
1083	1.42952e-13
1084	1.38007e-13
1085	1.33142e-13
1086	1.28459e-13
1087	1.23835e-13
1088	1.19366e-13
1089	1.14942e-13
1090	1.10649e-13
1091	1.06497e-13
1092	1.02375e-13
1093	9.83885e-14
1094	9.45098e-14
1095	9.07002e-14
1096	8.7015e-14
1097	8.34607e-14
1098	7.99964e-14
1099	7.65602e-14
1100	7.32299e-14
1101	7.00402e-14
1102	6.69161e-14
1103	6.39347e-14
1104	6.08992e-14
1105	5.80845e-14
1106	5.52692e-14
1107	5.26138e-14
1108	4.99705e-14
1109	4.74358e-14
1110	4.49733e-14
1111	4.26428e-14
1112	4.03673e-14
1113	3.80873e-14
1114	3.5985e-14
1115	3.3889e-14
1116	3.19263e-14
1117	2.99586e-14
1118	2.81054e-14
1119	2.63405e-14
1120	2.46429e-14
1121	2.29715e-14
1122	2.13769e-14
1123	1.98492e-14
1124	1.84062e-14
1125	1.70078e-14
1126	1.56959e-14
1127	1.44601e-14
1128	1.32189e-14
1129	1.20675e-14
1130	1.09984e-14
1131	9.96991e-15
1132	8.98758e-15
1133	8.06875e-15
1134	7.21777e-15
1135	6.38484e-15
1136	5.63739e-15
1137	4.90063e-15
1138	4.26048e-15
1139	3.66072e-15
1140	3.07567e-15
1141	2.53389e-15
1142	2.09789e-15
1143	1.64915e-15
1144	1.28763e-15
1145	9.5425e-16
1146	6.812e-16
1147	4.14407e-16
1148	2.16479e-16
1149	6.74828e-17
1150	-9.4441e-17
1151	-1.9078e-16
1152	-2.46523e-16
1153	-2.50976e-16
1154	-1.97399e-16
1155	-1.79533e-16
1156	-8.80495e-17
1157	4.01453e-17
1158	2.04667e-16
1159	4.19726e-16
1160	6.37547e-16
1161	8.98749e-16
1162	1.13521e-15
1163	1.4724e-15
1164	1.83961e-15
1165	2.17523e-15
1166	2.60761e-15
1167	3.0477e-15
1168	3.47547e-15
1169	3.91561e-15
1170	4.42651e-15
1171	4.94348e-15
1172	5.4811e-15
1173	6.08202e-15
1174	6.6604e-15
1175	7.30858e-15
1176	7.92252e-15
1177	8.59899e-15
1178	9.24023e-15
1179	9.96457e-15
1180	1.06683e-14
1181	1.14074e-14
1182	1.21524e-14
1183	1.29372e-14
1184	1.36852e-14
1185	1.45037e-14
1186	1.53212e-14
1187	1.61423e-14
1188	1.70134e-14
1189	1.78592e-14
1190	1.87202e-14
1191	1.95995e-14
1192	2.04931e-14
1193	2.14324e-14
1194	2.23628e-14
1195	2.32391e-14
1196	2.41782e-14
1197	2.51432e-14
1198	2.60932e-14
1199	2.706e-14
1200	2.80387e-14
1201	2.90314e-14
1202	3.00628e-14
1203	3.10627e-14
1204	3.20499e-14
1205	3.30786e-14
1206	3.40598e-14
1207	3.51045e-14
1208	3.61062e-14
1209	3.71728e-14
1210	3.82195e-14
1211	3.92672e-14
1212	4.02942e-14
1213	4.13884e-14
1214	4.24032e-14
1215	4.34568e-14
1216	4.45254e-14
1217	4.55992e-14
1218	4.66496e-14
1219	4.76952e-14
1220	4.8781e-14
1221	4.98198e-14
1222	5.09137e-14
1223	5.1973e-14
1224	5.30658e-14
1225	5.4116e-14
1226	5.52121e-14
1227	5.62383e-14
1228	5.73318e-14
1229	5.84317e-14
1230	5.95136e-14
1231	6.05259e-14
1232	6.16025e-14
1233	6.26747e-14
1234	6.36826e-14
1235	6.4726e-14
1236	6.58397e-14
1237	6.6893e-14
1238	6.78883e-14
1239	6.89178e-14
1240	6.99801e-14
1241	7.10033e-14
1242	7.20374e-14
1243	7.3095e-14
1244	7.40776e-14
1245	7.5086e-14
1246	7.61228e-14
1247	7.71115e-14
1248	7.8139e-14
1249	7.90752e-14
1250	8.00828e-14
1251	8.10936e-14
1252	8.20354e-14
1253	8.30063e-14
1254	8.39748e-14
1255	8.49135e-14
1256	8.588e-14
1257	8.67941e-14
1258	8.77303e-14
1259	8.86881e-14
1260	8.96307e-14
1261	9.04764e-14
1262	9.14292e-14
1263	9.23326e-14
1264	9.32022e-14
1265	9.40769e-14
1266	9.49815e-14
1267	9.58567e-14
1268	9.6684e-14
1269	9.75845e-14
1270	9.84074e-14
1271	9.92343e-14
1272	1.00062e-13
1273	1.00881e-13
1274	1.0169e-13
1275	1.02496e-13
1276	1.03283e-13
1277	1.04044e-13
1278	1.04833e-13
1279	1.05601e-13
1280	1.06364e-13
1281	1.07134e-13
1282	1.07845e-13
1283	1.08571e-13
1284	1.09293e-13
1285	1.09987e-13
1286	1.10718e-13
1287	1.11399e-13
1288	1.12085e-13
1289	1.12803e-13
1290	1.13417e-13
1291	1.1408e-13
1292	1.14712e-13
1293	1.1536e-13
1294	1.15997e-13
1295	1.1661e-13
1296	1.17223e-13
1297	1.17834e-13
1298	1.18377e-13
1299	1.18954e-13
1300	1.19559e-13
1301	1.20077e-13
1302	1.20666e-13
1303	1.2119e-13
1304	1.21703e-13
1305	1.22263e-13
1306	1.22685e-13
1307	1.23252e-13
1308	1.23724e-13
1309	1.24185e-13
1310	1.24685e-13
1311	1.25149e-13
1312	1.25592e-13
1313	1.26062e-13
1314	1.26517e-13
1315	1.2688e-13
1316	1.27329e-13
1317	1.27699e-13
1318	1.2806e-13
1319	1.28471e-13
1320	1.28856e-13
1321	1.2925e-13
1322	1.29582e-13
1323	1.29938e-13
1324	1.3029e-13
1325	1.30557e-13
1326	1.30886e-13
1327	1.31181e-13
1328	1.31529e-13
1329	1.31815e-13
1330	1.32086e-13
1331	1.32334e-13
1332	1.32604e-13
1333	1.32872e-13
1334	1.33068e-13
1335	1.33327e-13
1336	1.33565e-13
1337	1.33762e-13
1338	1.33964e-13
1339	1.34185e-13
1340	1.34346e-13
1341	1.34551e-13
1342	1.34666e-13
1343	1.34857e-13
1344	1.35019e-13
1345	1.35145e-13
1346	1.3528e-13
1347	1.35388e-13
1348	1.35563e-13
1349	1.35644e-13
1350	1.35718e-13
1351	1.35843e-13
1352	1.35891e-13
1353	1.35985e-13
1354	1.36065e-13
1355	1.36139e-13
1356	1.36152e-13
1357	1.3619e-13
1358	1.362e-13
1359	1.36265e-13
1360	1.36276e-13
1361	1.36303e-13
1362	1.36239e-13
1363	1.36301e-13
1364	1.36289e-13
1365	1.36281e-13
